,Property Link,Date,Review Rating,Review Tagline,Comments
253,https://www.homeaway.com/vacation-rental/p1101683vb#reviews,"Mar 18, 2018",5/5,Perfect Location and Great Amenities!,"Couldn’t have been any better. Great for multiple families and lots to do with kids.

"
254,https://www.homeaway.com/vacation-rental/p1101683vb#reviews,"Sep 1, 2017",5/5,Stunning lakefront estate!,"This property has it all! It's breathtaking, it has every amenity you can imagine and the owner, Craig is great! We can't wait to rent this house again!

"
255,https://www.homeaway.com/vacation-rental/p1102003vb#reviews,"Apr 25, 2018",3/5,Nice but would have liked an unused bar of soap and some paper towels.,"Great location and clean. However neither bath had a new bar of soap. That was kind of gross. Even Motel 6 offers fresh soap. Also there were no tissues or paper towels for us to use.

"
256,https://www.homeaway.com/vacation-rental/p1102003vb#reviews,"Jul 23, 2017",5/5,Great get a way to meet up with friends,"Conveniently located in Hyde Park close to everything on UT campus and downtown. Quiet and comfortable lodging.

"
257,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Aug 19, 2018",5/5,Great!,"Great!

"
258,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Aug 1, 2018",5/5,Great place and pool. Awesome customer service.,"Went with a group of 9 girls. Had a great time! Would rebook this place again if opportunity arises. Thanks Kevin!

"
259,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Jul 3, 2018",5/5,Our experience was awesome. It was above and beyond we expected for the weekend.,"Everything was amazing. It was 10 guys total for my bachelor party, it was perfect. The pool is amazing. It’s next to an H-E-B that came in handy. It was a perfect get a way for the summer. Kevin is very responsive

"
260,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Jun 25, 2018",5/5,Beautiful house with all the amenities,"The house is beautiful and very well equipped. This was truly the perfect place to stay. My only regret was not renting a car as the house is not located to many of the places our group was heading downtown.

"
261,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Jun 12, 2018",5/5,Wonderful!,"Nice place, helpful owner, pool was great, enjoyed use of grill, nice neighborhood. I would definitely recommend!

"
262,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"May 9, 2018",5/5,Beautiful home & great backyard!,"The home was very clean/spacious, and the backyard was beautiful - the pool is amazing! Our group had a wonderful stay and would definitely recommend this property to anyone visiting Austin. It is relatively close to downtown Austin, and has plenty of stores, restaurants, coffee shops nearby if going into the city isn’t on the agenda. Highly recommend this property!

"
263,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Mar 29, 2018",5/5,"Nicely furnished property, very clean. Easy to communicate with the property owner.","Easy access and lots of room. Well maintained property.

Just s few suggestions for future renters is to provide trash bags for the kitchen, hand towels for the downstairs bathroom, extra toilet paper and paper towel, and extra bath towels and washcloths.

Otherwise a great experience 🤗🤗🤗

"
264,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Dec 5, 2017",5/5,Perfect bachelor party experience,"We had a bachelor party weekend and the house easily fit a 7 of us. Beds were super comfortable and the house was very clean. Great distance from restaurants, Top Golf, HEB and 6th street.

"
265,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Oct 10, 2017",5/5,Perfect Pool to Enjoy the Weather,"Everything was great! Plenty of sleeping space, towels, and essentials. Dual TV set up with 2 different boxes was awesome for watching sports! Easy 20 min drive to downtown Austin. Would definitely recommend!

"
266,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Sep 5, 2017",5/5,Great place for two families.,"Kevin has a great set up for two families to relax with a fantastic back patio and pool. The adults and our four kids (8-15) had a great time; the kitchen is well appointed with all the hardware we needed. The neighborhood is quiet and convenient to grocery stores and not too far from downtown Austin, the University, and S Congress, and an easy 25 minutes to the airport. A great option for a large group.

"
267,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Aug 29, 2017",5/5,Hurricane Party,"The house was absolutely more than I expected it to be. This is a nice place with anything you may need available. We had the unfortunate luck of visiting during Hurricane Harvey, but we still enjoyed ourselves. The pool is fabulous, on rainy days there are games to play, but the coolest feature, in my opinion, were the two television in the living room with their own receivers. Was perfect for watching the weather channel on one while still having entertainment on the other, but would be especially accommodating during football season. Looking forward to renting next time I visit. A+

"
268,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Aug 7, 2017",5/5,Very nice property - family friendly!,"The home was plenty large enough for our family of 8. Our kids, ages 17 - 1, loved the pool. The home was well stocked with plush towels, beach towels for the pool, K-cup coffee, kitchen essentials, and bath salts & shower essentials. The rooms were large and the beds were super comfy! Kevin was very easy to work with and very friendly. Our deposit was refunded quickly as well. The only thing it lacked for our family was a baby gate at the top of the stairs, but we managed without one. We loved our stay there & will keep it on the list next time we visit Austin!

"
269,https://www.homeaway.com/vacation-rental/p1102104vb#reviews,"Jul 24, 2017",5/5,It's not just a property it's home!,"This was amazing place to spend my 30th Bday. We truly felt like it was our home. Very spacious anything we needed was there. The owner was quick to reply when we had any questions which was very helpful! Not to mention how fun that pool is! It doesn't hurt that I-35 is literally 5 minutes away! We'd do it all over again!

"
270,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Jul 9, 2017",5/5,"Super cute, super convenient, quiet and comfortable","We had a great stay! Very comfortable, lots of little extras to make everything more comfortable (ear plugs, sleep machine, a fan, a well equipped kitchen and even coffee and tea!). Lovely patio area and lots of great restaurants and shops nearby. Megan was easy to reach and very accommodating. Would definitely stay again!

"
271,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Jul 13, 2018",4/5,Beautiful property in a very convenient/safe location.,"Much more than a hotel stay! Anything you would have in your own home is available here: high quality cooking/eating essentials, washer/dryer (allows for lighter packing), and a comfortable bed. Two minor knocks, cuz really you'll be enjoying the city and beyond, the patio is comfortable and clean, but the view is an alleyway behind local businesses (obviously nothing can be done about that, but morning coffee, and nightcaps weren't quite what we thought they might be). And our son visited while we were in town and used the pullout couch; it will not provide a very good nights sleep. Overall, great place and very responsive host, thanks Megan!

"
272,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"May 30, 2018",5/5,A Perfect Spot in Austin,"This condo is a perfect place to stay when visiting Austin. It is an easy walk to downtown or an easy Uber trip if you don’t want to walk. The condo is beautifully decorated, clean and supplied with everything you need. There are coffee pods and creamers (even flavored creamers!), soaps, shampoos, lotions, dish detergent, dishwasher detergent and even laundry detergent if you need it. The towels that Megan supplies are the softest towels I’ve ever had in any hotel! I hope I get back to Austin and if I do, I hope I can stay here again.

"
273,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"May 20, 2018",5/5,Perfect,"Everything you needed, very clean and convenient.

"
274,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"May 13, 2018",5/5,Cute condo and great location!,"This modern, clean condo has all the amenities, is walking distance from cute restaurants, a quick Uber to all the Austin sights and a 10-15 minute walk to downtown. Would definitely stay here again.

"
275,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Apr 7, 2018",4/5,Very good,"We loved the location. We could walk to the places we knew we would likely frequent and also take Lyft into the city cheaply if we wanted rather than drive, and had an assigned free parking space right in front of the unit. Everthing as said it is. When we come back, and will... will look for the availability

Oh and BTW, the bakery mentioned right in front of the apt complex is f awesome !

"
276,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Apr 6, 2018",5/5,Great location with great amenities!!,"Had an excellent stay! Owner was super flexible and extremely responsive. Property was extremely clean and very well maintained. Would gladly stay here again.

"
277,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Mar 15, 2018",5/5,"Perfect location, super comfortable, just what we needed.","Appeared to be newly remodeled, very clean and comfortable, and in a great neighborhood with a bakery for morning coffee and delicious pastry next door, liquor store and two restaurants within 1/2 block, reserved off street parking, and a nice outdoor seating area. We wouldn't have changed a thing except we couldn't find a wash cloth. Also very easy to navigate all of Austin from the location just off of 6th Street. Would definitely stay again on next trip to Austin.

"
278,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Jan 22, 2018",5/5,Love this little place of peace and warmth.,"Fluffy towels, lots of coffee, duvet and a bed of pillows. Sweet and spotless plus Megan was patient and oh so pleasant. Loved every minute and would leave six stars ⭐️if I could ⭐️⭐️⭐️⭐️⭐️Did I saw “perfect location”? It is that too!

"
279,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Dec 3, 2017",5/5,Great Place in Austin,"Fantastic location, apartment was clean and comfortable, host was great and easy to communicate with. Would definitely come back when in Austin again!

"
280,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Nov 23, 2017",5/5,Great short stay,"What a great place to stay! Megan has everything available for you from dove bath products to coffee and fixings to washer/dryer to a noise machine by the bed. The place was clean and arranged nicely for good use of space. Closet is large, bathroom has great lighting.

The location is great-if you're up for a walk you can walk down 6th street and get to most things central (capitol building, 6th street bars--the dueling pianos was a great stop!!) and Megan made some good recommendations in her booklet for nearby eats. I would also advise the Detours City Highlights Tour to get the lay of the land--it was helpful in deciding what to do. Right close to the house is the Whole Foods home which is really something to behold!

We had a wonderful stay and felt very safe--would recommend this to couples looking for a weekend retreat.

"
281,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Oct 27, 2017",5/5,Perfect Austin Apartment in Perfect Location,"My husband & I came out to Austin for the US Grand Prix and stayed in this cozy & chic apartment – great location, very well appointed, cozy yet spacious. Megan, the owner, is wonderful and next time we visit Austin we would definitely stay here again!

"
282,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Oct 5, 2017",5/5,Comfortable Condo,"Good location with easy access to bus service. Numerous restaurants, shops and coffee options within walking distance. Well designed and comfortable living space.

"
283,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Aug 15, 2017",5/5,"Wonderful experience! Comfortable, clean, convenient!","Very clean, comfortable apartment. Megan was super helpful. The neighborhood was convenient to downtown (about 1 mile). Lots of food options within a block or two (we had breakfast everyday at the Sweetish Bakery- delicious!). Both the bed and pull out couch were very comfortable, lots of towels, sheets. The place is well-kept with a lot of attention. We stayed in August when the temps were 100+. The air conditioning was more than adequate and the front patio was shaded and very pleasant. I plan to come back to Austin this winter and will hopefully be able to stay here again. Would highly recommend!

"
284,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Aug 13, 2017",5/5,Great stay!,"Great pre-stay communication and information. It was a great stay, thanks!

"
285,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Apr 8, 2017",5/5,Cute and clean,"Property was clean and as pictured. Very close to shops and restaurants and a few minutes from downtown. Good price and perfect for a weekend/week stay. Would stay here again if I went back to Austin.

"
286,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Feb 13, 2017",5/5,Modern condo with super comfortable bed!,"As represented in the photos, this is a newer unit with a fresh décor. The unit was spotless and the bed was super comfortable! As others have mentioned, very light sleepers may wish to bring ear plugs, as there is a little noise from the bakery behind in the morning hours; I didn't have any issues though, as the central air fan (which stays on) covered any sounds for me. 2 block walk to Whole Foods; lots of restaurants and shops nearby. Bakery adjacent for coffee and pastries. Great stay!

"
287,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Jan 18, 2017",4/5,Good simple VR,"Unit was clean and pleasant. Location was good, near downtown Austin but off the beaten path a little. Compact but efficiently arranged, surprising amount of kitchen and living room space.

Only complaints were issues with door code issuing (had to call twice, should be an automated process) and the walls were a little thin with the alley right there, so bring earplugs if you're a light sleeper.

"
288,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Jan 5, 2017",5/5,New Years on 6th Street,"Spent New Years weekend at this condo. Only 5-10 minute walk to 6th Street restaurants and shopping. Condo was really clean and fresh. Would book again on my next visit to Austin.

"
289,https://www.homeaway.com/vacation-rental/p1103463vb#reviews,"Dec 29, 2016",5/5,Home away from home,"Super location, super clean and would book this unit again. Condo is walking distance to great restaurants, 6th street and grocery stores. Would definitely recommend this condo to family and friends.

"
290,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Sep 10, 2018",5/5,Fabulous,"The location was just as described. Beautiful! Very clean and centrally located. We were very happy and would highly recommend. You will need to bring your own coffee.

"
291,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Sep 2, 2018",1/5,Nice location but property misrepresented and dirty,"Rating Details:

The property manager was somewhat unhelpful.

The vacation rental was somewhat dirty.

I was more than happy with the location.

I was somewhat dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

Thee online pictures of this house are great and location is great but what you get when you arrive is certainly not that. In fact the ad has misrepresentations of the house. We arrived on a Thursday, and we were denied an early check-in (and a late check-out !). We just assumed it was because the place was rented consistently. However, when we arrived the house was hot, had a musty smell like it had been closed up. Cleanliness: The floors and the kitchen counter were extremely dirty. We actually had to clean the counters and mop the floors ourselves. We were promised a refund for the cleaning fee, but I don&#x2019;t even get a reply to my communications with Turnkey. AC: The master bedroom would not cool down and we determined that the batteries in thermostat were almost dead. Until we figured this out and took batteries out of the remote, it was over 80 degrees. Eventually, the whole house cooled down, but not without some effort on our part that could have been dealt with by the rental company. Hazardous conditions: There was at least one damaged floor board in the living room which was a hazard to anyone walking without shoes. We had to move furniture to cover the board so we could let the kids walk around. Misrepresentation of property: Finally, listing had incorrect information. The only reason we rented this particular property is because we thought the 2nd and 3rd bedrooms had queen beds, because full beds are pretty uncomfortable for 2 adults. They turned out to be fully resulting in pretty uncomfortable sleeping arrangements. The incorrect listing was validated by the maintenance guy who came to look at the AC. The wifi network and password wasn&#x2019;t correct in our instructions, and we had to call to get details. -The walkway was covered by overgrown plant making it difficult to get inside with our luggage without going through the grass. - tv didn&#x2019;t functio

"
292,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Aug 21, 2018",5/5,"Beautfiul home, fantastic stay","Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Everything was great. This is a gorgeous home, clean, comfortable, and with many amenities. It is well located. Would definitely stay again!

"
293,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Aug 21, 2018",5/5,Austin Weekend SB,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Loveley!

"
294,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Jun 23, 2018",4/5,A good property,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

It's the second time we stay at this property, and although we have enoyedit both times, there are two issues that have come up. One is that there is an electrical problem with the lights in the main bathroom. They diminish in intensity or start blinking. The other is that walking from the garage to the main entrance is complicated because the large plants obstruct the passageway, Otherwise, we have been happy with the house.

"
295,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Nov 26, 2017",2/5,Beautiful House but....,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This is a beautiful home in a prime neighborhood. Everything about it is wonderful - I would rent it again if a few things were fixed. 1) The air conditioner and heater in the old house did not work. There is a sign on it that says ""Do not touch"" but who can resist when you are freezing from the AC and there is no heat? 2) There were rats running out in the evening and back in the morning. 3) Know that the sink in the bath of the old part of the house is tiny. The new part of the house is beautiful. The house is beautiful! Just a couple of fixable problems.

"
296,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Oct 29, 2017",5/5,Work trip in Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The house is very nice and has an open floor plan. It was spacious and gave us more than enough room for two people. The kitchen is fabulous, wish I had time to cook. The bed was comfortable, the bathroom is clean, and the location couldn’t be any better. We were 3 miles from downtown and a mile from Lake Austin.

"
297,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Oct 11, 2017",5/5,Great Home in Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The property exceeded expectations. It's a beautiful home in a very convenient location.

"
298,https://www.homeaway.com/vacation-rental/p1105255vb#reviews,"Sep 26, 2017",5/5,Great Home,"The house was a wonderful surprise. The home is very spacious, clean, and beautifully decorated. The location is excellent, easy access to downtown and surrounding areas. Brett was a gracious host and provided us with all the necessities. I will recommend this property to family and friends.

"
299,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Sep 7, 2018",5/5,Relaxing rental in Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Very nice updated home in Austin. Hot tub and large fenced yard, very clean and spacious. Short drive to restaurants and Lake Travis.

"
300,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Sep 4, 2018",5/5,"Clean, spacious property in a quiet area of Austin","Walking into a clean, spacious rental for a relaxing weekend in Austin. It is close to downtown and a quick drive out to Lake Travis. The backyard is large with plenty of room for our four legged family members to run around. The hot tub was relaxing! Thank you for great accommodations!

"
301,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Aug 21, 2018",3/5,Left a little to be desired,"Rating Details:

The property manager was more than helpful.

The vacation rental was clean.

I was very happy with the location.

I was very dissatisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

Let me start by saying the rental was in a pretty good location. Being able to walk to Central Market was nice and Central Market by the way is amazing! The rental was clean, however, there were a couple issues. First off there is definitely a roach problem as other reviewers have mentioned. Each time in the reviews the rental company says they will take care of it but obviously they don’t because it’s a consistent problem with most other renters. That was the small issue. The major issue was the horrible smell in the master bedroom coming from the carpets. When I say horrible I’m not exaggerating. I don’t understand how they can rent this place in that condition. The carpets need to be changed. I’m not a complainer and this is the first time I have ever left a bad review but I wouldn’t want someone to rent it after us not knowing this problem. I did speak with someone from Turnkey about the issue. They offered to come spray something on the carpets but I knew that trying to mask the odor could potentially make the smell worse. It’s beyond a cleaning issue. The carpets need to be ripped out. So for that reason I would not recommend this house. We were very disappointed.

"
302,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Jun 15, 2018",5/5,House with character,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

This house was just what we needed for our trip. There was more than enough space for 6 people and the master shower is amazing. You can tell the house is a little older but that's what gives it it's character. I would definitely recommend this home to anyone looking for a place to stay in Austin.

"
303,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Jun 10, 2018",5/5,Home with character.,"The property was in a nice quiet neighborhood and the house was just what we needed. The home had a lot of character and absolutely loved it. Also the master bath was the best part. I would definitely recommend this place to anyone. It was perfect for my group of 6.

"
304,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"May 9, 2018",3/5,Hot Tub? More like NOT Tub :),"Rating Details:

The property manager was more than helpful.

The vacation rental was clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

An awesome location, in a house that the owner clearly takes pride in. A really great house that provided quality workout tools, kitchen equipment, and laundry machines. This place would've been a HUGE win if the hot tub would've been clean. We were in town to work a conference for 5 days and the main attraction to us was being able to relax the hot tub after each day of work. Honestly it's why we chose the property in the first place. Unfortunately upon arrival and looking in to the hot tub, it clearly had not been scrubbed in a while and had some residue floating on the top. After contacting the property manager they had the pool cleaner stop while we were at the show to inspect and clean. After returning back from the show you could smell the chlorine from the living room so someone had stopped by to clean. Unfortunately they only dumped chlorine in the tub without any attempt at removing 'the nasty'. We were hoping that the pool man would've solved the issue but it only made it more unusable now that water was chlorine 'abundant' to say the lease. Would 100% recommend staying here after they figure out the issue with the tub. Also as the other reviews have stated, if you have a phobia of cockroaches I do not recommend staying here.

"
305,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Apr 29, 2018",2/5,Had no luck,"I guess I got what I paid for!

Read some reviews here regarding the coachroach pest situation and thought it would’ve been taken care of. Definitely wrong... the property definitely has something that kills them because most of them were on their backs twitching. They’re most active at dawn.... so definitely turn or leave the lights on when going to the bathroom.

I had a severe reaction laying in the master bed... I only get something similar if there’s cat hair. Not sure if it was cat but some kind of fur. Couldn’t necessary see the fur but I ended up sleeping on the couch.

Overall, the house would’ve been good if it wasn’t for these two things. They remodeled the bathroom and had a washer and dryer. The layout of the house was pretty open, then there’s also a jacuzzi in the back. The fireplace in the living/family room was not working.

All in all, I’ll be renting elsewhere and not try my luck on the pests clearing. Bummer.

No, didn’t contact property management, seems like from the previous post, they didn’t address it until after checkout. I had a busy schedule so I just dealt with it. Hope this review will help others decide!

"
306,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Mar 9, 2018",5/5,Great Space!,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We thoroughly enjoyed staying here while in Austin. Its close to all the main attractions, but far enough away that you have a quiet reprieve. Lots of space, well decorated, cozy and the hot tub is killer! Thank you!

"
307,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Jan 8, 2018",4/5,"Great house, despite pest problem","Rating Details:

The property manager was adequately helpful.

The vacation rental was very clean.

I was very happy with the location.

I was satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The house is fantastic, in a really cute neighborhood and with a great back yard. Super convenient to enter the house through the lock pad. Proximity to Central Market and the highway was amazing! The bonus room at the back of the house was great for the kids to run around. My only complaint is that the house has a pest problem... There were sugar ants and cockroaches in the house and the dog found a rat outside. We are not squeamish people, and just cleaned up/dealt with the pests as we found them. I contacted the management company and got one call back, but we were busy visiting family and going about our itinerary for our trip. They did not put in the effort to schedule/ send out someone to take care of the problem. We ultimately left the house a day early, which was unfortunate.

"
308,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Oct 31, 2017",5/5,Great location and updated property,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Property was nicely decorated and had plenty of room to lounge. Nicely updated kitchen and bathrooms. Generally, very clean but might suggest removing the carpet in master due to age and it holds a bit of pet odor.

"
309,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Oct 18, 2017",5/5,We had a great time!,"The house is great and the Turnkey staff are too! We used the house for ACL and it was $15-20 UBER between 6 people. Super cozy, great sound system, WIFI, friendly neighbors and overall I recommend this house to everyone! When we went the hot tub was not working, but the Turnkey staff had someone come an hour after I called about it and even though they couldn't fix it, they gave us a compensation and made the process very easy. Five stars to both! :)

"
310,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Sep 20, 2017",4/5,Newly remodeled house and backyard,"Rating Details:

The property manager was very helpful.

The vacation rental was very clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We spent the weekend with our adult children and had a great weekend. The recently remodeled house was great which included kitchen, bathrooms and enclosed back porch and deck. Property management company was a plus, house in good shape. Had one issue that can easily be resolved, an exterminator is needed to address the pests. This included roaches and ants, not a major issue but the ants did get into a decorated cake even though it was in an enclosed container. Based on the rest of our experience I am confident this minor issue will be addressed. Quiet neighborhood as well.

"
311,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Sep 5, 2017",4/5,Clean remodeled house,"House was in good repair and clean with a recent remodel occuring. The house was very functional and easy to gather and have dinner. House was in quiet neighborhood with a nice deck in back with a hot tub. Hot tub was filled with clean water but we did not use. House does need an exterminator as there were some pests that can be easily remedied. Also, the TV does not have cable, satellite, or antennae. If you have a subscription service such as netflix, sling or something similar you should do just fine. Our son had his sling account so we were able to us that for football games.

"
312,https://www.homeaway.com/vacation-rental/p1106288vb#reviews,"Aug 21, 2017",5/5,Birthday stay in Austin,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Loved everything about this rental! Would definitely book again if in the area. Very fair priced, clean, cute decor. We had no complaints at all! There were some issues with ants, nothing major though, and probably common in this area. We give it 5 stars.

"
313,https://www.homeaway.com/vacation-rental/p1111997vb#reviews,"Jul 17, 2018",5/5,"Spacious, Clean, Convenient","Great house. Super clean, loads of space and extra beds. Fully stocked kitchen. Really near everything. supermarket is 5 minutes away. It took us about 15 minutes to get to South Congress area. Loved being near Southpark meadows. Would stay again!

"
314,https://www.homeaway.com/vacation-rental/p1111997vb#reviews,"Jun 15, 2018",5/5,"Great decor, loads of beds, vey clean.","It was very clean. Cute decor. Loved all three extra pillows and linen.

Easy to get to downtown - about 18 minutes.

Sunshade out back was great for the sun.

"
315,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Sep 16, 2018",5/5,"Great apt, great location","This is already my 3rd time I stayed here and it it’s always good

"
316,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Aug 3, 2018",5/5,The perfect place to help get the most of our an Austin vacation,"It was just the amount of room we needed. Great views and ammenities. Perfectly located to to get to the most out of your stay in Austin. Great ammensities,great location and great little apartment. Would totally recommend for a couples get away

"
317,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Jun 1, 2018",4/5,"Amazing, beautiful and relaxing, will be back!!","I am giving this 4.5 stars. The apt. is beautiful, had everything we needed. The only problem we had was the washer. We did not wash a lot in a load but no matter how small it wouldn't spin them out. We ended up having to wrong them out in the tub, then hang them up over shower and dry a few at a time because they were so soaked. And yes we tried extra spin , a few garments at a time, etc... Didn't contact the owner about it, because we were leaving the next morning so it wasn't to big of a deal. Now the great things. On the 14 th floor, has lovely balcony and a beautiful view of downtown and Congress Bridge where the bats fly out of every evening. Close to everything, bars, restaurants, shops, coffee joints can even take a walk to miniature golf and SOCO. Loved and enjoyed the work out room. Pool was beautiful. Apt building is very friendly and safe. Love how your vehicle is behind a gate in a parking garage that needs a remote to open. Very nice and safe even at night we walked around a lot. Close to the trails and river. Will definitely stay here when back in Austin. Thanks for a wonderful time in your place!

"
318,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Apr 27, 2018",5/5,Awesome location and comfortable decor,"We loved the location. It was nice to relax after work from the balcony. The view of the South Congress Bridge was nice. The only negative is that they only allot you one key fob and one parking spot in the garage. This was inconvenient because my husband and I both have different work schedules and two cars.

"
319,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Mar 3, 2018",5/5,Beautiful condo with stunning views.,"This condo was beautifully designed, easy to access from downtown, and extremely comfortable. The kitchen was adequately stocked, even though I really didn't use it. There are too many wonderful places to eat nearby.

The linens and toiletries were luxurious and in good condition.

The layout of the condo was great. I didn't use the TV much, it was difficult to figure it out. I was able to watch a movie on Netflix, which was a nice perk. (Of note, I have trouble with my own TV, so this is not a negative comment for the condo.)

The other residents of the building were friendly, it was fun to see all of their dogs out for walks. I was travelling alone and felt very safe, even walking alone at night.

I had a great experience here and highly recommend this rental.

"
320,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Nov 27, 2017",5/5,Amazing location,"I really liked staying here. The location was great and the apartment was exactly as expected.

"
321,https://www.homeaway.com/vacation-rental/p1113298vb#reviews,"Oct 3, 2017",5/5,Outstanding experience,"This is a wonderful property with great views of Lady Bird Lake! The apartment had everything we needed and was in great condition. The workout facility, pool and roof top bar were added bonuses. I’ll definitely stay here again the next time I’m in Austin!!!

"
322,https://www.homeaway.com/vacation-rental/p1115990vb#reviews,"Jun 7, 2018",5/5,Perfect,"Everything was as listed. Very secure, and the pools were wonderful for my 9 year old. Candice responds very quickly!

"
