,Property Link,Date,Review Rating,Review Tagline,Comments
1047,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 21, 2016",5/5,"Clean, convenient and comfortable","Our family of four had a great time staying at the Kaleidoscope house. The house is conveniently located to central attractions in Austin. Since we have little kids, the Zilkher park train and park were a big hit! The house was clean, warm and accommodating for a family with two young kids. We had a hard time finding a rental that had twin beds for our kids to sleep in, but this one fit the bill! I also liked that the bedrooms could easily be made dark despite day light savings time (important when you have little ones).

The only piece of the house that was not my favorite (but was clearly communicated in the listing) was the bath tub/shower. The tub has very steep steps and is awkward to get into and out of. You definitely need to be able bodied to use the tub.

That said, I would definitely be willing to stay here again and would recommend to others!

"
1048,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 21, 2016",5/5,April at the kaliedo house,"This is a must stay and a great find. We stayed a week and only had to buy food and drink. It was like taking part of my house with me. This is also in a very pretty and peaceful neighborhood. We are coming back next year. 4.9 out of 5 stars for sure!

"
1049,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 12, 2016",5/5,"Comfortable, clean 2BR in nice quiet neighborhood","The Kaleido House is in a quiet neighborhood just south of downtown and very near Zilker Park. The house is well appointed. Comfortable king bed. And the AC is central air. A must during the Austin summers. Nice big living room and TVs in both the living room and master. The management was great to work with.

"
1050,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 4, 2016",5/5,Great property lacking in nothing!,"Our group of 5 moms on a weekend getaway completely enjoyed the kaleido house. Cynthia was great at communicating and the couple things I needed to ask her were immediately responded to. The condo was immaculately clean, tastefully decorated, and the bedding/sheets/towels were nice. Beds were comfortable. Plenty of things like toilet paper and laundry detergent, spices in the kitchen, etc. We cooked one night and had everything we needed as far as kitchen utensils. It was wonderful to have freshly ground coffee and a good coffee maker. The location is great, we enjoyed shopping on congress ave, walking at zilker park, canoeing the river, etc. Honestly the only minor thing to note is that in the spa tub the jets are non-operational. The listing is accurate and doesn't say jetted tub or anything, I just saw the huge bathtub in the picture and assumed I would be taking a jet bath. The bathroom is amazing nonetheless! Would definitely stay here again!

"
1051,https://www.homeaway.com/vacation-rental/p290688#reviews,"Jan 8, 2016",5/5,Comfy stay with friends at the Kaleido house!,"We had an awesome time at the Kaleido house for my 26th birthday weekend! The Kaleido house fit all 6 of us comfortably and was in a beautiful part of Austin. We arrived in Austin earlier than expected and were politely accomadated by the house owners! They were more than happy to

help us out with anything else needed. Beds were comfy, plenty of towels, lots of cups, enough blankets and pillows, and they even had a Brita pitcher filled for us! I thought that was pretty awesome of them because we needed to stay hydrated with all the drinking we did all weekend! The house was in close proximity to everything we wanted to do including sixth street, an awesome hookah bar, Congress St., and the bat bridge. A few taxi rides were taken and it was about $15 w/ tip from sixth st. back to the house! The people in Austin were super nice and we enjoyed everyone we met and every place we visted! We all loved our stay here and can't wait to go back!! Thanks for the amazing stay guys, we loved the Kaleido house and the kaleidoscope decor was super cool to check out too!

-The Roths & Friends

"
1052,https://www.homeaway.com/vacation-rental/p290688#reviews,"Dec 27, 2015",5/5,Delightful!,"We just stayed there over the Christmas holiday - everything was very clean, Austin funky, and peaceful; great location for walking the dog in Zilker Park too. The owners were always attentive and interested in our satisfaction. First time renting from the Reynolds but absolutely will again!

"
1053,https://www.homeaway.com/vacation-rental/p290688#reviews,"Nov 11, 2015",5/5,Perfect place to Stay,"This is a wonderful colorful property to stay in. The duplex was clean, cozy and quiet. The location is superb, in the heart of Austin. The owners are responsive and provided personal touches to make sure my stay was perfect. I certainly will try to stay here again. Loved it!!

"
1054,https://www.homeaway.com/vacation-rental/p290688#reviews,"Oct 6, 2015",4/5,fantastic ACL trip,"The house was fantastic spot for ACL, easy walk to the park everyday. Jay, Cynthia and Peach were very helpful and made sure we had everything we needed. We'll be back!!!

"
1055,https://www.homeaway.com/vacation-rental/p290688#reviews,"Sep 30, 2015",5/5,great location neat Zilker Park!,"We had great time here. The property was just as advertised. Very clean, quiet area and we could walk to Barton Springs and Zilker Park. Short walk, 10 min to bus stop to downtown. Quick rides on Uber to town too. Liked being in apt outside of town instead of hotel in downtown. Cynthia was more than just helpful with our requests, she accommodated our every need. Convenient to South Congress area too, short 10 min ride. We would definitely stay here again!

"
1056,https://www.homeaway.com/vacation-rental/p290688#reviews,"Aug 13, 2015",5/5,We couldn't have asked for more...,"My family of six stayed in the Kaleido house in August 2015 and we absolutely loved it. The amenities were great, and much more that we could have asked for. The house was very clean and the location was perfect.

I can't say enough how pleased we were with our stay. We will surely be coming back in the future and I highly recommend ZilkerVacations.

"
1057,https://www.homeaway.com/vacation-rental/p290688#reviews,"Aug 8, 2015",5/5,"Great location, Great House with everything you need","I stayed here in August 2015 with my wife and two children (ages 4 and 7). The house was perfect for us. It was in a great location, it had a separate bedroom for the kids and a living room where they could relax and watch TV.

The house was fully stocked with everything you would need for a short or long term stay ( coffee maker, blenders, every appliance, pots and pans, silverware, washer dryer, board games, DVD player and movies, etc).

The off street parking was a great bonus and the location could not be more ideal. It was walking distance to Zilker park, shopping, restaurants, Barton Springs and a short drive to downtown and many of the sites in Austin. The owners were very responsive and they are obviously rental professionals.

I highly recommend this property.

"
1058,https://www.homeaway.com/vacation-rental/p290688#reviews,"Aug 2, 2015",5/5,We loved The Kaleido House,"This property is a duplex townhome in a nice quiet neighborhood 2 blocks from Zilker Park and Barton Springs Pool. It is in perfect condition with large wood vaulted ceilings in the living room. Full kitchen stocked for cooking. Whole bean coffee with the fixins. There is a gas grill available on the side of the unit. Plenty of free parking. 2 bedrooms, one bathroom. Very short 15 min drive to downtown Austin or $10 cab ride. Wifi and Cable TV. Since the sofa can be a bed, 6 people could stay here.

So much to do in Austin and easy to get around. The location is awesome. Easy walk to Chuy’s and other nice places on Barton Springs Rd. The owners were very nice and were available for any questions. We had such a good time staying at the Kaleido House.

"
1059,https://www.homeaway.com/vacation-rental/p290688#reviews,"May 27, 2015",5/5,Kaleido House,"Excellent house, well appointed, great location

"
1060,https://www.homeaway.com/vacation-rental/p290688#reviews,"Feb 23, 2015",5/5,Just Perfect!,"Just recently stayed at the Kaleido House in Austin - it was absolutely perfect. We stayed for three weeks, and to be honest, we should have stayed for another 3 more! The home is stocked with everything that you may need. kitchen fully stocked, bedrooms well appointed, lanai makes for great coffee time, there is also a BBQ that was great for the days when we didnt feel like cooking inside. The home is very clean and cozy, and the location is excellent. We have our puppy with us so being so close to Zilker Park was wonderful. We went to the park daily, sometimes twice a day, often with a picnic blanket - made for great relaxation.

The canoeing on Lady Bird Lake is right there as well - wonderful to do on a sunny day. Barton Springs Pool is also right there - though we never made it this time around, we will be sure to get to it next time. Austin is full of great restaurants - many of them are near by within walking distance or only a short drive away.

We would stay at Kaleido house again. The owners were very helpful and answered all our questions. They even sent us a list of places to check our and things to do in the area.

In one word : WONDERFUL!

"
1061,https://www.homeaway.com/vacation-rental/p290688#reviews,"Jan 13, 2015",5/5,"Wow! Clean, comfortable, homey - just perfect!","Could not have asked for better on our first visit to Austin! The home was clean, fresh and comfy - the kitchen has all the basics for preparing some meals at home. The quiet neighborhood was great for a morning walk and Kaleido is a short walk to Barton Springs. We even braved the pool (not too cold for an Oregonian!)

It's just a pleasant two-mile walk to downtown, but we had to stop at some great eating spots - Chuy's & Green Mesquite BBQ - along the way! Our hosts were so helpful and advises us w/local activities, too! Highly recommend it and would stay here again!

"
1062,https://www.homeaway.com/vacation-rental/p290688#reviews,"Mar 6, 2014",5/5,Look no further,"This home was easy to find and all the ammenities any hotel could offer you, except a pool and gym but who needs a pool and gym when you can just get your exercise in by taking a walk down to nearby Barton Springs Pool. We arrived later than anticipated and just like Motel 6, they left the light on for us so it was pretty easy to find.

The house itself was in emmaculate condition, everything was clean but if you get dirty, there is a washer and dryer you can use. Coffee was fully stocked as was a refreshing pitcher of water in the fridge, spice drawer also stocked. A stove and barbeque pit are there for you if you want to stay in and cook. the decor inside was nice, the bedding was extremely comfortable. We had to force ourselves to get out of the house and engage in outdoor activities, so we took a short drive out to dripping springs (hamilton pool) to go on a hike with our 2 sons. When we returned, we walked the neighborhood and played outside in the front yard. The place had a variety of dvd movies for us to watch as well as an assortment of board games to play. We taught our 6 yr old how to play chess and he has asked to play everyday since we got back to our home in Corpus Christi, TX. There is a table for 6 and you can request a high chair and/or booster seat at no additional cost. Iron, hairdryer, additional bedding are all located in the closet. Basic toiletries were also provided (shampoo/soap/body wash as well as guest towels). The giant oak tree located in front of the porch has to be at least 100 yrs old and provided nice shade and privacy. The shower /tub could easily fit four people, that's how big it is and you have 2 shower heads hitting your body on each side.

The rate was much pricier than what we're used to paying, we stayed at the Austin Motel on South Congress on our last visit, which is in a great location but during our last trip we lost a good 2 hrs of sleep after some guests were having a conversation right outside of our room. I said ""never again"" and on this trip, I made it a point to do better research on places to stay in Austin, I came across some very small font on ""google maps"" and saw the words Zilker Vacations on the map. I clicked on it as I was intrigued and it led me to the website. I read reviews and booked it for the date that I wanted, full payment is expected 2 wks prior to date of arrival. Everything was perfect, can't say enough about this place which is why I used all space allowed on here. :)

"
1063,https://www.homeaway.com/vacation-rental/p290688#reviews,"Sep 16, 2013",5/5,Awesome Austin Vacation,"This was our second visit to a Zilker Vacations property and were just as impressed as the first time. The property was spotless and well equipped for our stay. It had enough linens and cookware for the four of us, everything worked as advertised and it even had a washing machine and a dryer! We would highly recommend a Zilker Vacations property for a great place to stay in a great city.

"
1064,https://www.homeaway.com/vacation-rental/p290688#reviews,"Sep 16, 2013",5/5,Another awesome Austin vacation,"This is our second stay with Zilker Vacations. It is also our second property we've stayed in and this one was just as clean as the first. It was also well equipped for our stay. Enough beach towels, linens and cookware for 4 people. It is also close to Barton springs where we went swimming almost every day. To top it all off, it was also equipped with a washer and dryer so we came home with no laundry to do! We look forward to future stays using Zilker Vacations properties soon!

"
1065,https://www.homeaway.com/vacation-rental/p290688#reviews,"Aug 28, 2013",4/5,Great location; amazing amenities,"For an amazing stay in a cozy neighborhood close to Zilker Park (along with all of it's attractions) Kaleida House fills the vibe. My husband and I have stayed in some very nice (and one not-so-nice) condos all over the US and Cayman Islands, but have never been so overwhelmed with amenities. The list far exceeded our expectations and previous experiences: local coffee, spices, shampoo, conditioner and body wash, organic teas, condiments in the fridge, toilet paper, dish soap, dishwashing soap, laundry soap; hand soap, trash bags, foil, coffee maker, coffee grinder, tea kettle, tea pot, recycling bin...Generally we have had to either bring or buy all of these things; they're the little things you take for granted at home and exceeded the amenities of hotels. Also loved the location: within biking distance to Zilker and downtown - starting with a lovely hill that was great going down. I had to walk my bike back up. Enough parking for our adult children to visit, and enough space at the kitchen table for eight of us to gather to eat and play games. Double showers were great; the tub is definitely a bit of a climb getting in and out, but the cool factor outweighed the strange factor. Just another quirk in this very ""keep Austin weird"" place. Pictures show the painted furniture and bright rooms, but they don't really do justice to the feel of the condo. Two couples could easily stay without running all over one another. The porch provided a nice outside location to sit and visit, and we were treated to a little bit of guitar playing and singing by the neighbors one evening. Extremely relaxing. Finally, the bed was comfy. I'm just not as young as I used to be, and I like soft beds. We will definitely stay here again.

"
1066,https://www.homeaway.com/vacation-rental/p290688#reviews,"Jul 31, 2013",5/5,Amazing Vacation Rental in Austin!,"First of all, the pictures on the website were spot on and it's actually bigger on the inside than what you see online! The description was accurate and it was clean and very well-maintained. We received a few emails from the owners before our arrival to let us know about our stay and ask if there was anything we needed before we arrived. The location was great, just down the street from Zilker Park, and there was plenty of room for our close family to celebrate our son's 2nd birthday. We plan on making another booking with this property in the future.

-The Guillemette Family

"
1067,https://www.homeaway.com/vacation-rental/p290688#reviews,"Jul 10, 2013",5/5,What a fun place to stay!,"We had a wonderful stay at the Kaleido house. The house was clean and just as described in the listing. The decor, in bright colors in keeping with the kaleidoscope theme, was charming. The beds were great; even the queen size sofa bed was the most comfortable our son had ever slept on. The kitchen had everything this foodie family needed to prepare some great meals. There were so many thoughtful extras provided with this house~from beach towels and family games, videos and books, to a kitchen supplied with many extras including coffee beans & a grinder! Our kids loved the huge spa tub/shower. Everything functioned perfectly~from the air conditioner to the washer-dryer to the well-equipped kitchen. The owners were very hospitable, with Jay emailing us us ahead of our stay with all the info we needed about the house and surrounding area. Another one of the owners, Cynthia, even emailed me with a link to a free concert during our stay. The third owner, Peach, called us during our stay to make sure any issues were addressed. All in all, their customer service was excellent. The unit is walking distance to Zilker Park, in a clean and generally quiet neighborhood. My 12 year old son just looked over my shoulder at this review, pointed at a picture of the Kaleido house, and commented ""awesome, awesome, awesome!""

"
1068,https://www.homeaway.com/vacation-rental/p290688#reviews,"May 13, 2013",5/5,MOTHER'S DAY WEEKEND!,"What a FABULOUS place!! The 2/1 was perfect for our family weekend getaway. The neighborhood is nice and quiet. The interior decor is beautiful, just like in the photos. The kitchen was stocked with everything we needed, even coffee (which we forgot)!! Bathroom was clean and stocked with plenty of towels and essentials for the weekend. And let's not forget that dual shower/tub masterpiece...WOW!

Zilker Park and Barton Springs is just around the corner, and it is minutes away from some great locally-owned restaurants. The owners made renting extremely pleasant. I made one phone call, and we were set. I would highly recommend this place. As a matter of fact, we are already looking at dates to come back!!!

"
1069,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 17, 2013",5/5,"Great Austin location, perfect for families","We loved staying in the Kaleido House! It was the perfect location to visit Zilker Park, Barton Springs, and downtown Austin -- especially all the restaurants we love in Austin. We brought our toddler and were supplied with a high chair and portable crib. The neighborhood was wonderful and the owners were very attentive when we ran out of supplies. It was a great experience and we will definitely be back! We would definitely recommend to anyone traveling with children.

"
1070,https://www.homeaway.com/vacation-rental/p290688#reviews,"Dec 30, 2012",5/5,Perfect Christmas Week!,"We spent a wonderful Christmas week in this cheerful, large, comfy 1/2 duplex. Everything was fresh and clean and well stocked, just as described. We cooked up a great Christmas Eve dinner for 6 of us and we were happy to find a small grocery store just a couple of blocks away for the things we forgot to get at HEB and Whole Foods!

The location was absolutely perfect for exploring the city. We walked to Zilker Park, Barton Springs and the hike and bike trail EVERY day - and one of us bicycled almost 100 miles total on both sides of Lady Bird Lake while there. We loved being close - but not too close - to our daughter who lives in Travis Heights, a quick and safe bike ride away. Near to lots of restaurants and some great coffee shops as well, although the owners provided us with local organic coffee beans.

We would recommend this rental to anyone wanting a real home away from home. Jay, Cynthia and Peach made it easy to book our stay and gave us lots of information on things to do and made us feel at home. We did not need a thing except nice weather, which obliged until the last day! We highly recommend this rental!

"
1071,https://www.homeaway.com/vacation-rental/p290688#reviews,"Aug 10, 2012",5/5,Perfection,"Where to begin? From my first correspondence with the owners I felt comfortable and at ease. There is certainly a plus to dealing with professionals. They provided info on the area before I even arrived.

When my 9 year old daughter and I got there, we were instantly blown away by the place. The photos are accurate...this place is colorful and clean and beautiful. They provided coffee beans and a grinder so I could grind my own coffee...it was a treat! There is a binder filled with area info that we used daily. There were menus, coupons, maps, etc. The owners really did think of everything. Beach towels, filtered water in the fridge, DVD's and games on the bookshelf, an umbrella if it were to rain, bug spray on the porch...it was all there.

We walked to Barton Springs Pool one day, and rode our bikes the next. The location is perfect. We enjoyed our stay so much, we extended it an extra day. I will definitely be back. This place felt like home.

I already miss it. I could have moved in. I would rent this again in a heartbeat. I actually would recommend any of their properties knowing how well they maintained this one and how awesome their communication was. I even received a call the day we checked in to see if we needed anything. Their hospitality was wonderful. I knew if I did need anything or have a question they would be a phone call away.

I also loved the keyless entry...how great to not have to carry keys anywhere. Thank you again, Jay and Cynthia. You have a new renter. I hope to come back every year.

You can tell you put a lot of thought into your decorations, amenities, and paint colors. I will be spreading the word (although the selfish part of me doesn't want anyone to know about my little home away from home so it will always be available when I need it). :)

Thanks again for a great vacation.

"
1072,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 10, 2012",5/5,Great place for families!,"Our family of four enjoyed a great weekend stay in this house. There was plenty of room and the kids loved the tub in the bathroom. Great communication with the owners - we had everything we needed and didn't even contact them during our stay. Great location and beautiful views!

"
1073,https://www.homeaway.com/vacation-rental/p290688#reviews,"Nov 26, 2011",5/5,Kaledioscope House,"We had a wonderful stay. I love the house. It is colorful and has amazing artwork throughout. It was perfect for our family. We had a great Thanksgiving feast there with some of my daughter's friends. We had just enough room and the large TV was great for watching the UT game. Zilker was very accessible and we spent at great afternoon bike riding and playing football. We would stay there again and highly recommend it.

"
1074,https://www.homeaway.com/vacation-rental/p290688#reviews,"Jun 6, 2011",5/5,Ideal Austin retrea!,"My family of four (spouse and two young kids) stayed at Kaleido house for a week for an Austin getaway. The location is perfect and given Austin's unfortunate traffic this is no small convenience! The unit is quiet, comfortable, clean and cozy. The decor boasts lots of personality, including gorgeous artwork throughout the unit. The house was also perfectly stocked with coffee makings, bottled water and filtered water, laundry detergent, etc. The beds were very comfortable and the bathroom nice and spacious. Just one note that maneuvering the entrance and exit of the tub/shower area is a little tricky but otherwise its a unique spa-zen haven. The family room is very comfortable with plenty of seating and a lovely large television, cable, and a library of DVDs. The WiFi is also complimentary and very much appreciated!

The owners are very professional and extremely attentive. I was contacted during my stay to ""check in"" and make sure all my needs were met. When I told them the ages of my children they made several offers to provide certain kid-friendly items. Very appreciated!

We will for certain return to Kaleido house when we next visit. It was such a lovely retreat and made our vacation a real joy.

Thank you!

"
1075,https://www.homeaway.com/vacation-rental/p290688#reviews,"May 17, 2011",4/5,Austin Awesome,"This place was just what I was looking for. Affordable, convenient, clean, comfortable and quiet. Great location - short drive to great music, short walk to food and an even shorter walk to the Barton Springs pool. The springs is a have to do. Our hosts made it feel like we are staying with family (family that we liked). Jay, Peach and Cynthia, thank you very much! You just made the top of the top 10 list of our ""Dad and Brothers Golf Trips""

"
1076,https://www.homeaway.com/vacation-rental/p290688#reviews,"May 3, 2011",5/5,"Beautiful home, perfect location","We stayed in this house last year and loved it. It was perfectly located on Zilker Park, and an easy walk to all the restaurants on Barton Springs. The home was immaculate, had everything we needed, and plenty of space. It was decorated with fun bright colors inside and had an incredible deck out front that we enjoyed while reading and drinking coffee in the morning. The owners were very charming and welcoming and we look forward to staying her again.

"
1077,https://www.homeaway.com/vacation-rental/p290688#reviews,"Apr 26, 2011",5/5,Wonderful place - just as promised,"My husband, 3 year old daughter, and I stayed at the Kaleidoscope House for over a week recently. It was a wonderful stay - very comfortable, clean, and convenient. (Not to mention colorful!) I've stayed in Austin many times for work, and have recommended this rental to my other traveling co-workers. (The programmable coffee machine alone is a huge plus, both for business travelers and parents of small children alike.)

When we could not get into Barton Springs Pool due to the very long line, my daughter absolutely loved the very big bathtub! We filled it with a few inches of water, and she splashed away - enjoying every minute.

The owners were prompt and communicative. They left plenty of current guides for our use, and offered further information as necessary, but also allowed us our privacy. We greatly enjoyed our stay, and when we return to Austin, we'll be checking out the Kaleidoscope House availability first.

"
1078,https://www.homeaway.com/vacation-rental/p290688#reviews,"Dec 12, 2010",5/5,Great vacation spot,"Me and a few friends just recently spent a weekend in Austin playing golf and it was great. Jay and Peach were really helpful with everything. The house was also very clean and you have everything you need to be very comfortable. Great weekend get away.

"
1079,https://www.homeaway.com/vacation-rental/p290688#reviews,"Nov 1, 2010",5/5,very cozy!!,"I stayed there with a few other people for my friend's 30th bday get-together recently. It was very cozy, roomy, and close to everything (ie. Mopac, I35, downtown. The neighborhood is very quiet and within walking distance of Barton Springs too!!!

Jay, Cynthia and Peach Reynolds all made it easy for us, since we were out of town and could not be at the place until the check in date.

Highly recommended and you won't be disappointed.

"
1080,https://www.homeaway.com/vacation-rental/p290688#reviews,"Oct 22, 2010",5/5,Perfect in Every Way!,"We stayed in this rental for nine days....what a great experience! The property is fabulous--quiet and safe residential neighbourhood, great decor, full amenities. The owners are excellent communicators and completely accommodating. The location is within walking distance to the best walking/running/stroller/dog trails ever, Barton Springs pool (amazing), and funky South Austin restaurants (you can stagger home after some of Austin's famous margaritas!).

If you're an ACL/SXWS traveller, I'd highly recommend any Zilker Vacation rental....you could walk to most things which is a total bonus in traffic gridlock.

We had an excellent experience, and I'd choose Zilker Vacations any time....and will again!

"
1081,https://www.homeaway.com/vacation-rental/p290688#reviews,"Sep 22, 2010",4/5,Bird Watching in the Tree Tops,"We had the pleasure of staying at the Kaleidoscope house for almost 4 months.

We enjoyed being close to downtown and all the wonderful outdoor activities Austin has to offer almost in ""our backyard.""

We enjoyed listening to live music at surrounding restaurants and ""Blues on the Green,"" walking to the Texas Rowing Center to kayak and watch the fireworks under the stars on July 4th, the close proximity to Zilker Park, the foot trails, Barton Springs, the volleyball courts and Butler Park with all the water fountains.

The location of the house is close to everything great about Austin!

"
1082,https://www.homeaway.com/vacation-rental/p290688#reviews,"May 2, 2010",5/5,Absolutely perfect place!,"The week we stayed here was just wonderful. Everything we needed was in place, the property was very clean and well-maintained. The furnishings were quite eclectic, stylish and comfortable. Biking/walking to park, kayaking, restaurants. Wait till you see the hot tub!!!

We had so much fun in Austin and Peach made it special by taking very good care of us and making sure we had everything we could possibly need or want. Will definitely stay again.

"
1083,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jul 16, 2018",5/5,Loved every minute!,"Linda and Phillip are so friendly and accommodating!!

"
1084,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 25, 2018",5/5,"Loved the cabin by the water over looking the hills, very peaceful and the landscaping was beautiful","My husband andI enjoyed our very romantic weekend getaway, I would definitely return, back to nature.

Loved it!

"
1085,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 25, 2018",5/5,Quaint and Quiet!,"My daughter and I really enjoyed our stay in this fabulous cabin! We spent most of our time on the wonderful dock (a gorgeous view and a great place for coffee in the mornings and wine in the evenings), on the screened in porch and in the Kayaks on the lake (such a pretty part of Lake Austin). In a previous review, one guest mentioned that there is a public boat ramp next door. While that is true, it is not even visible from the property. The property is very private and very quiet. The owners live there, but we hardly even saw them. And, when we did, they were warm and friendly. All my exchanges with Linda were wonderful. We loved the lush landscaping, the Adirondack chairs around the fire pit and Mango, the cockatoo. If you want a shiny new condo or a hotel experience, this may not be the place for you. However, if you want a unique and peaceful cabin on the lake (a good for your soul cabin), you will love it!

"
1086,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 24, 2018",5/5,Fantastic,"Beautiful quiet getaway right on the water.

"
1087,https://www.homeaway.com/vacation-rental/p292796#reviews,"May 18, 2018",3/5,"Great, but shared space","I would more accurately describe this rental as “remote” rather than secluded and “shared” rather than private. There are windows everywhere, comfy furnishings, a large screened-in porch and a fully equipped kitchen which are all terrific features inside the cabin. To describe the bathroom as “rustic” would be a stretch. The only viable shower to use is a hand-held unit which you access by climbing inside the large Jacuzzi tub (if you have mobility issues, this cabin is not for you). The views and easy access to the deck & dock are also fabulous—you will have to remind yourself you are in Texas when you look at all the lush greenery and water that surrounds you. However, the description does not disclose that the cabin is sandwiched between the owner’s home and the owner’s office. So, the fabulous views you have include frequent sightings of one of the owners tinkering with the yard or working in his office. And, there is the realization that all those windows that allow you to see out, also allow the owners to see you inside. Now, the owners are totally entitled to enjoy their property, and Phillip is a very pleasant fellow. But, if you have fantasies of privacy, please know that this is very much a shared space and prepare accordingly [the property description should also be adjusted for full disclosure]. As mentioned in other posts, the property is next door to a public boat dock, and is next to a residence on the other side, so there is considerable noise from people unloading and loitering at the dock & from their activities in the water that may begin very early in the morning and extend late into the evening. While I would not stay here again, those of you that are more social and desire access to the water and views you won’t find anywhere else in Austin, this cabin would be right for you.

"
1088,https://www.homeaway.com/vacation-rental/p292796#reviews,"Apr 23, 2018",5/5,"Peaceful, Green, Perfect","We got married and booked this place for an in town honeymoon for two nights. It's tucked away in a bend in the lake. Several other small, quaint buildings on the property but this lake house is only 20'-30' from the lake. Can see it from the living room and screen porch. No buildings can be seen on the opposite shore. We lounged on the day bed in front of a huge window, watching lizards and birds enjoy the sunshine. Later moved the lounging out to the dock to watch the sunset over the tree covered shoreline. Beautiful, secret garden type of place. So peaceful, green and relaxing. Exactly what we were looking for. Linda and Phil let us be, saying hi only while we were making our way to the dock outside. A really perfect get away for us. Wish we could have stayed longer. Definitely planning to return.

"
1089,https://www.homeaway.com/vacation-rental/p292796#reviews,"Mar 24, 2018",5/5,Rustic Charm meets nature and is the ultimate get away!,"A charming cabin by the Lake provided our family of four a chance to get away from the City, but have all the luxuries provided. If you are looking for that quiet romantic get away or a chance for your family to spend some time together, this is the perfect spot. We loved the dock where we could drink a cup of coffee, fish, use the kayaks and canoe. This quiet, beautiful property was a slice of heaven and the Owners are such a delight. This was our first experience to rent a house/cabin and I know that I am now spoiled by this property.

"
1090,https://www.homeaway.com/vacation-rental/p292796#reviews,"Oct 11, 2017",5/5,Amazing,"We really enjoyed staying here. It is a tropical paradise. We kayaked every day and hung out on the deck over looking the lake. Can’t wait to come back

"
1091,https://www.homeaway.com/vacation-rental/p292796#reviews,"Sep 17, 2017",5/5,Fantastic,"The place was wonderful. I felt like I was in a tropical vacation spot, not 30 minutes outside downtown Austin

"
1092,https://www.homeaway.com/vacation-rental/p292796#reviews,"Sep 14, 2017",5/5,VRBO's Best Kept Secret,"I'm tempted to list all the things that were ""wrong"" with this place, so no one else will stay there, and it will always be available for us, but that would be disingenuous. This place was absolutely perfect. It FAR exceeded our expectations. From the moment you enter the long winding driveway for the property, you feel like you have been transported away to a tropic paradise in the middle of the Texas desert, complete with Mango the Cockatiel and flowering banana plants.

The cabin was rustic, but very clean. It was tastefully decorated and stocked with EVERYTHING you might need for a weekend (or more getaway). I can't think of a single thing that we might have wanted/needed that wasn't there. All you need to bring is your clothing, and food. . It is literally feet away from the ""lake."" Two Kayaks were provided, for the use of guests. There is a public boat dock next door, but during the time we visited, traffic on the lake was minimal.

If you do find that you need anything, there are stores just ten miles or so down the road. Phillip and Linda made themselves available if we needed anything, but otherwise left us to enjoy the property. Linda did provide as great tip about visiting an eatery (the Oasis) that has an absolutely stunning view of a nearby lake (Travis). We also asked about renting paddle boards, and within hours Phillip gave us contact information on someone who not only rents them, but would deliver them to the property.

Like others, we are already planning out next trip back. Our only complaint is that we couldn't stay longer. Thanks Phillip and Linda for creating such a great experience for your guests.

"
1093,https://www.homeaway.com/vacation-rental/p292796#reviews,"Sep 10, 2017",5/5,Austin cabin with a tropical paradise view.,"Pictures does this property no justice. Linda and Philip have provided a relaxing getaway spot including a fully stocked and comfy cabin, late nights in front of the fire pit and well maintained grilling area. The secluded breath taking lake views made for a great backdrop to relax and enjoy refreshing cocktails. Shout out to Mango the parakeet for the great conversation! Looking forward returning.

"
1094,https://www.homeaway.com/vacation-rental/p292796#reviews,"Aug 14, 2017",3/5,Peaceful retreat away from City.,"It was so nice and relaxing to be able to sit by the Lake and watch the boats. Kayaking in the AM before the heat really hit.

"
1095,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 12, 2017",5/5,Tranquil and relaxing,"Thanks to Linda and Philip for creating such a peaceful environment. This is definitely on the short list for places to return.

"
1096,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 10, 2017",5/5,Quiet and relaxing experience,"Wife and I stayed 2 nights and couldn't have enjoyed it more. The cabin was very clean and comfortable and had all the cooking utensils need to cook great meals. The bed was comfortable to sleep in at night and the day bed on the screened in porch was perfect for an afternoon nap. There are a pair of very nice kayaks to go paddling down the river, just don't forget the sunscreen. If you don't feel like cooking, try the Boathouse Grill for lunch and Steiner Ranch Steak house for dinner. Both resturants are nearby and you'll be glad you went. Will absolutely book another trip here.

"
1097,https://www.homeaway.com/vacation-rental/p292796#reviews,"Apr 11, 2015",4/5,Amazing place!,"It felt like a tropical paradise! I love this place and have stayed here on more than one occasion. It's such a beautiful setting. The photo doesn't do it enough justice.

I'll be back!

"
